absolute_path,relative_path,class
D:\new_folder_for_data\dataset\leopard_0245.jpg,..\new_folder_for_data\dataset\leopard_0245.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0246.jpg,..\new_folder_for_data\dataset\leopard_0246.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0247.jpg,..\new_folder_for_data\dataset\leopard_0247.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0248.jpg,..\new_folder_for_data\dataset\leopard_0248.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0249.jpg,..\new_folder_for_data\dataset\leopard_0249.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0250.jpg,..\new_folder_for_data\dataset\leopard_0250.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0251.jpg,..\new_folder_for_data\dataset\leopard_0251.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0252.jpg,..\new_folder_for_data\dataset\leopard_0252.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0253.jpg,..\new_folder_for_data\dataset\leopard_0253.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0254.jpg,..\new_folder_for_data\dataset\leopard_0254.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0255.jpg,..\new_folder_for_data\dataset\leopard_0255.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0256.jpg,..\new_folder_for_data\dataset\leopard_0256.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0257.jpg,..\new_folder_for_data\dataset\leopard_0257.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0258.jpg,..\new_folder_for_data\dataset\leopard_0258.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0259.jpg,..\new_folder_for_data\dataset\leopard_0259.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0260.jpg,..\new_folder_for_data\dataset\leopard_0260.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0261.jpg,..\new_folder_for_data\dataset\leopard_0261.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0262.jpg,..\new_folder_for_data\dataset\leopard_0262.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0263.jpg,..\new_folder_for_data\dataset\leopard_0263.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0264.jpg,..\new_folder_for_data\dataset\leopard_0264.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0265.jpg,..\new_folder_for_data\dataset\leopard_0265.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0266.jpg,..\new_folder_for_data\dataset\leopard_0266.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0267.jpg,..\new_folder_for_data\dataset\leopard_0267.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0268.jpg,..\new_folder_for_data\dataset\leopard_0268.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0269.jpg,..\new_folder_for_data\dataset\leopard_0269.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0270.jpg,..\new_folder_for_data\dataset\leopard_0270.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0271.jpg,..\new_folder_for_data\dataset\leopard_0271.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0272.jpg,..\new_folder_for_data\dataset\leopard_0272.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0273.jpg,..\new_folder_for_data\dataset\leopard_0273.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0274.jpg,..\new_folder_for_data\dataset\leopard_0274.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0275.jpg,..\new_folder_for_data\dataset\leopard_0275.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0276.jpg,..\new_folder_for_data\dataset\leopard_0276.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0277.jpg,..\new_folder_for_data\dataset\leopard_0277.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0278.jpg,..\new_folder_for_data\dataset\leopard_0278.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0279.jpg,..\new_folder_for_data\dataset\leopard_0279.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0280.jpg,..\new_folder_for_data\dataset\leopard_0280.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0281.jpg,..\new_folder_for_data\dataset\leopard_0281.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0282.jpg,..\new_folder_for_data\dataset\leopard_0282.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0283.jpg,..\new_folder_for_data\dataset\leopard_0283.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0284.jpg,..\new_folder_for_data\dataset\leopard_0284.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0285.jpg,..\new_folder_for_data\dataset\leopard_0285.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0286.jpg,..\new_folder_for_data\dataset\leopard_0286.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0287.jpg,..\new_folder_for_data\dataset\leopard_0287.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0288.jpg,..\new_folder_for_data\dataset\leopard_0288.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0289.jpg,..\new_folder_for_data\dataset\leopard_0289.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0290.jpg,..\new_folder_for_data\dataset\leopard_0290.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0291.jpg,..\new_folder_for_data\dataset\leopard_0291.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0292.jpg,..\new_folder_for_data\dataset\leopard_0292.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0293.jpg,..\new_folder_for_data\dataset\leopard_0293.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0294.jpg,..\new_folder_for_data\dataset\leopard_0294.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0295.jpg,..\new_folder_for_data\dataset\leopard_0295.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0296.jpg,..\new_folder_for_data\dataset\leopard_0296.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0297.jpg,..\new_folder_for_data\dataset\leopard_0297.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0298.jpg,..\new_folder_for_data\dataset\leopard_0298.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0299.jpg,..\new_folder_for_data\dataset\leopard_0299.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0300.jpg,..\new_folder_for_data\dataset\leopard_0300.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0301.jpg,..\new_folder_for_data\dataset\leopard_0301.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0302.jpg,..\new_folder_for_data\dataset\leopard_0302.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0303.jpg,..\new_folder_for_data\dataset\leopard_0303.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0304.jpg,..\new_folder_for_data\dataset\leopard_0304.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0305.jpg,..\new_folder_for_data\dataset\leopard_0305.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0306.jpg,..\new_folder_for_data\dataset\leopard_0306.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0307.jpg,..\new_folder_for_data\dataset\leopard_0307.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0308.jpg,..\new_folder_for_data\dataset\leopard_0308.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0309.jpg,..\new_folder_for_data\dataset\leopard_0309.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0310.jpg,..\new_folder_for_data\dataset\leopard_0310.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0311.jpg,..\new_folder_for_data\dataset\leopard_0311.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0312.jpg,..\new_folder_for_data\dataset\leopard_0312.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0313.jpg,..\new_folder_for_data\dataset\leopard_0313.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0314.jpg,..\new_folder_for_data\dataset\leopard_0314.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0315.jpg,..\new_folder_for_data\dataset\leopard_0315.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0316.jpg,..\new_folder_for_data\dataset\leopard_0316.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0317.jpg,..\new_folder_for_data\dataset\leopard_0317.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0318.jpg,..\new_folder_for_data\dataset\leopard_0318.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0319.jpg,..\new_folder_for_data\dataset\leopard_0319.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0320.jpg,..\new_folder_for_data\dataset\leopard_0320.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0321.jpg,..\new_folder_for_data\dataset\leopard_0321.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0322.jpg,..\new_folder_for_data\dataset\leopard_0322.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0323.jpg,..\new_folder_for_data\dataset\leopard_0323.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0324.jpg,..\new_folder_for_data\dataset\leopard_0324.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0325.jpg,..\new_folder_for_data\dataset\leopard_0325.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0326.jpg,..\new_folder_for_data\dataset\leopard_0326.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0327.jpg,..\new_folder_for_data\dataset\leopard_0327.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0328.jpg,..\new_folder_for_data\dataset\leopard_0328.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0329.jpg,..\new_folder_for_data\dataset\leopard_0329.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0330.jpg,..\new_folder_for_data\dataset\leopard_0330.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0331.jpg,..\new_folder_for_data\dataset\leopard_0331.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0332.jpg,..\new_folder_for_data\dataset\leopard_0332.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0333.jpg,..\new_folder_for_data\dataset\leopard_0333.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0334.jpg,..\new_folder_for_data\dataset\leopard_0334.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0335.jpg,..\new_folder_for_data\dataset\leopard_0335.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0336.jpg,..\new_folder_for_data\dataset\leopard_0336.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0337.jpg,..\new_folder_for_data\dataset\leopard_0337.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0338.jpg,..\new_folder_for_data\dataset\leopard_0338.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0339.jpg,..\new_folder_for_data\dataset\leopard_0339.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0340.jpg,..\new_folder_for_data\dataset\leopard_0340.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0341.jpg,..\new_folder_for_data\dataset\leopard_0341.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0342.jpg,..\new_folder_for_data\dataset\leopard_0342.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0343.jpg,..\new_folder_for_data\dataset\leopard_0343.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0344.jpg,..\new_folder_for_data\dataset\leopard_0344.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0345.jpg,..\new_folder_for_data\dataset\leopard_0345.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0346.jpg,..\new_folder_for_data\dataset\leopard_0346.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0347.jpg,..\new_folder_for_data\dataset\leopard_0347.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0348.jpg,..\new_folder_for_data\dataset\leopard_0348.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0349.jpg,..\new_folder_for_data\dataset\leopard_0349.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0350.jpg,..\new_folder_for_data\dataset\leopard_0350.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0351.jpg,..\new_folder_for_data\dataset\leopard_0351.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0352.jpg,..\new_folder_for_data\dataset\leopard_0352.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0353.jpg,..\new_folder_for_data\dataset\leopard_0353.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0354.jpg,..\new_folder_for_data\dataset\leopard_0354.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0355.jpg,..\new_folder_for_data\dataset\leopard_0355.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0356.jpg,..\new_folder_for_data\dataset\leopard_0356.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0357.jpg,..\new_folder_for_data\dataset\leopard_0357.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0358.jpg,..\new_folder_for_data\dataset\leopard_0358.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0359.jpg,..\new_folder_for_data\dataset\leopard_0359.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0360.jpg,..\new_folder_for_data\dataset\leopard_0360.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0361.jpg,..\new_folder_for_data\dataset\leopard_0361.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0362.jpg,..\new_folder_for_data\dataset\leopard_0362.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0363.jpg,..\new_folder_for_data\dataset\leopard_0363.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0364.jpg,..\new_folder_for_data\dataset\leopard_0364.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0365.jpg,..\new_folder_for_data\dataset\leopard_0365.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0366.jpg,..\new_folder_for_data\dataset\leopard_0366.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0367.jpg,..\new_folder_for_data\dataset\leopard_0367.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0368.jpg,..\new_folder_for_data\dataset\leopard_0368.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0369.jpg,..\new_folder_for_data\dataset\leopard_0369.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0370.jpg,..\new_folder_for_data\dataset\leopard_0370.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0371.jpg,..\new_folder_for_data\dataset\leopard_0371.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0372.jpg,..\new_folder_for_data\dataset\leopard_0372.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0373.jpg,..\new_folder_for_data\dataset\leopard_0373.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0374.jpg,..\new_folder_for_data\dataset\leopard_0374.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0375.jpg,..\new_folder_for_data\dataset\leopard_0375.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0376.jpg,..\new_folder_for_data\dataset\leopard_0376.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0377.jpg,..\new_folder_for_data\dataset\leopard_0377.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0378.jpg,..\new_folder_for_data\dataset\leopard_0378.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0379.jpg,..\new_folder_for_data\dataset\leopard_0379.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0380.jpg,..\new_folder_for_data\dataset\leopard_0380.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0381.jpg,..\new_folder_for_data\dataset\leopard_0381.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0382.jpg,..\new_folder_for_data\dataset\leopard_0382.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0383.jpg,..\new_folder_for_data\dataset\leopard_0383.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0384.jpg,..\new_folder_for_data\dataset\leopard_0384.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0385.jpg,..\new_folder_for_data\dataset\leopard_0385.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0386.jpg,..\new_folder_for_data\dataset\leopard_0386.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0387.jpg,..\new_folder_for_data\dataset\leopard_0387.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0388.jpg,..\new_folder_for_data\dataset\leopard_0388.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0389.jpg,..\new_folder_for_data\dataset\leopard_0389.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0390.jpg,..\new_folder_for_data\dataset\leopard_0390.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0391.jpg,..\new_folder_for_data\dataset\leopard_0391.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0392.jpg,..\new_folder_for_data\dataset\leopard_0392.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0393.jpg,..\new_folder_for_data\dataset\leopard_0393.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0394.jpg,..\new_folder_for_data\dataset\leopard_0394.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0395.jpg,..\new_folder_for_data\dataset\leopard_0395.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0396.jpg,..\new_folder_for_data\dataset\leopard_0396.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0397.jpg,..\new_folder_for_data\dataset\leopard_0397.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0398.jpg,..\new_folder_for_data\dataset\leopard_0398.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0399.jpg,..\new_folder_for_data\dataset\leopard_0399.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0400.jpg,..\new_folder_for_data\dataset\leopard_0400.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0401.jpg,..\new_folder_for_data\dataset\leopard_0401.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0402.jpg,..\new_folder_for_data\dataset\leopard_0402.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0403.jpg,..\new_folder_for_data\dataset\leopard_0403.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0404.jpg,..\new_folder_for_data\dataset\leopard_0404.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0405.jpg,..\new_folder_for_data\dataset\leopard_0405.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0406.jpg,..\new_folder_for_data\dataset\leopard_0406.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0407.jpg,..\new_folder_for_data\dataset\leopard_0407.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0408.jpg,..\new_folder_for_data\dataset\leopard_0408.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0409.jpg,..\new_folder_for_data\dataset\leopard_0409.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0410.jpg,..\new_folder_for_data\dataset\leopard_0410.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0411.jpg,..\new_folder_for_data\dataset\leopard_0411.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0412.jpg,..\new_folder_for_data\dataset\leopard_0412.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0413.jpg,..\new_folder_for_data\dataset\leopard_0413.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0414.jpg,..\new_folder_for_data\dataset\leopard_0414.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0415.jpg,..\new_folder_for_data\dataset\leopard_0415.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0416.jpg,..\new_folder_for_data\dataset\leopard_0416.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0417.jpg,..\new_folder_for_data\dataset\leopard_0417.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0418.jpg,..\new_folder_for_data\dataset\leopard_0418.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0419.jpg,..\new_folder_for_data\dataset\leopard_0419.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0420.jpg,..\new_folder_for_data\dataset\leopard_0420.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0421.jpg,..\new_folder_for_data\dataset\leopard_0421.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0422.jpg,..\new_folder_for_data\dataset\leopard_0422.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0423.jpg,..\new_folder_for_data\dataset\leopard_0423.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0424.jpg,..\new_folder_for_data\dataset\leopard_0424.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0425.jpg,..\new_folder_for_data\dataset\leopard_0425.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0426.jpg,..\new_folder_for_data\dataset\leopard_0426.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0427.jpg,..\new_folder_for_data\dataset\leopard_0427.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0428.jpg,..\new_folder_for_data\dataset\leopard_0428.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0429.jpg,..\new_folder_for_data\dataset\leopard_0429.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0430.jpg,..\new_folder_for_data\dataset\leopard_0430.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0431.jpg,..\new_folder_for_data\dataset\leopard_0431.jpg,dataset
D:\new_folder_for_data\dataset\leopard_0432.jpg,..\new_folder_for_data\dataset\leopard_0432.jpg,dataset
